N1003_GL  2 39 18  40 52 0
N1012_GL  2 39 18  30  9 0
N1015_GL  2 38 6  -1 19 0
N1016_GL  2 38 18   2  8 0
N1019_GL  2 38 24   1 55 0
N1022_GL  2 38 30  -6 40 0
N1023_GL  2 40 24  39  4 0
N1024_GL  2 39 12  10 51 0
N1025_GL  2 36 18 -54 52 0
N1027_OC  2 42 42  61 33 0
N1031_GL  2 36 36 -54 52 0
N1032_GL  2 39 24   1  6 0
N1035_GL  2 39 30  -8  8 0
N1036_GL  2 40 30  19 18 0
N1039_OC  2 42 0  42 47 0
N1042_GL  2 40 24  -8 26 0
N1044_GL  2 41 6   8 44 0
N1045_GL  2 40 24 -11 18 0
N1047_GL  2 40 30  -8  9 0
N1048_GL  2 40 36  -8 33 0
N1050_GL  2 42 30  34 46 0
N1051_GL  2 41 6  -6 56 0
N1052_GL  2 41 6  -8 15 0
N1055_GL  2 41 48  0  26 0
N1056_GL  2 42 54  28 33 0
N1058_GL  2 43 30  37 21 0
N1060_GL  2 43 12  32 24 0
N1063_GL  2 42 12  -5 34 0
N1067_GL  2 43 48  32 31 0
N1068_GL  2 42 42 -0   -1 0
N1070_GL  2 43 18   4 58 0
N1072_GL  2 43 30  0  18 0
N1073_GL  2 43 42   1 23 0
N1076_GL  2 43 42 -14 45 0
N1079_GL  2 43 42 -29  0 0
N1080_GL  2 45 12  -4 43 0
N1081_GL  2 45 12 -15 35 0
N1084_GL  2 46 0  -7 35 0
N1085_GL  2 46 24   3 37 0
N1086_GL  2 47 54  41 15 0
N1087_GL  2 46 24 -0  -30 0
N1090_GL  2 46 36 -0  -15 0
N1094_GL  2 47 30 -0  -17 0
N1096_GL  2 43 48 -59 55 0
N1097_GL  2 46 18 -30 17 0
N1099_GL  2 45 18 -17 43 0
N1100_GL  2 45 36 -17 41 0
N1103_GL  2 48 0 -13 57 0
N1104_GL  2 48 36 -0  -16 0
N1106_GL  2 50 36  41 41 0
N1110_GL  2 49 18  -7 51 0
N1114_GL  2 49 12 -17  0 0
N1121_GL  2 50 48  -1 44 0
N1122_GL  2 52 48  42 12 0
N1125_GL  2 51 48 -16 38 0
N1130_GL  2 54 24  41 37 0
N1134_GL  2 53 36  13  0 0
N1136_GL  2 50 54 -55  4 0
N1137_GL  2 54 0   2 57 0
N1140_GL  2 54 36 -10  2 0
N1143_GL  2 55 6 -0  -10 0
N1144_GL  2 55 12 -0  -11 0
N1145_GL  2 54 36 -18 38 0
N1153_GL  2 58 6   3 22 0
N1156_GL  2 59 42  25 14 0
N1160_GL  3  1 12  44 58 0
N1161_GL  3  1 12  44 55 0
N1162_GL  2 58 54 -12 24 0
N1163_GL  3  0 18 -17  9 0
N1165_GL  2 58 42 -32  7 0
N1167_GL  3  1 42  35 12 0
N1169_GL  3  3 36  46 23 0
N1171_GL  3  4 0  43 24 0
N1172_GL  3  1 36 -14 50 0
N1175_GL  3  4 30  42 20 0
N1179_GL  3  2 36 -18 54 0
N1184_GL  3 16 36  80 48 0
N1186_GL  3  5 30  42 50 0
N1187_GL  3  2 36 -22 52 0
N1193_OC  3  5 48  44 23 0
N1199_GL  3  3 36 -15 37 0
N1200_GL  3  3 48 -11 59 0
N1201_GL  3  4 6 -26  4 0
N1207_GL  3  8 12  38 23 0
N1209_GL  3  6 0 -15 37 0
N1210_GL  3  6 48 -25 42 0
N1211_GL  3  6 54 -0  -47 0
N1218_GL  3  8 24   4  7 0
N1219_GL  3  8 30   2  9 0
N1220_OC  3 11 42  53 20 0
N1222_GL  3  8 54  -2 58 0
N1224_GL  3 11 18  41 22 0
N1229_GL  3  8 12 -22 58 0
N1232_GL  3  9 48 -20 35 0
N1233_GL  3 12 30  39 19 0
N1241_GL  3 11 18  -8 55 0
N1242_GL  3 11 18  -8 54 0
N1244_GL  3  6 30 -66 47 0
N1245_OC  3 14 42  47 15 0
N1246_GL  3  7 0 -66 56 0
N1247_GL  3 12 12 -10 29 0
N1248_GL  3 12 48  -5 13 0
N1249_GL  3 10 6 -53 21 0
N1250_GL  3 15 24  41 21 0
N1253_GL  3 14 6  -2 49 0
N1255_GL  3 13 30 -25 44 0
N1258_GL  3 13 54 -21 45 0
N1260_GL  3 17 30  41 24 0
