N2004_OC  5 30 36 -67 17 0
N2011_DN  5 32 6 -67 31 0
N2012_GL  5 22 36 -79 51 0
N2014_DN  5 32 12 -67 40 0
N2018_DN  5 30 36 -71  4 0
N2019_GC  5 31 42 -70 10 0
N2022_PN  5 42 6   9  5 0
N2023_DN  5 41 36  -2 14 0
N2024_DN  5 41 54  -1 51 0
N2041_OC  5 36 24 -66 58 0
N2048_DN  5 35 12 -69 46 0
N2058_OC  5 36 36 -70  8 0
N2064_DN  5 46 18  0   0 0
N2065_OC  5 37 18 -70 13 0
N2067_DN  5 46 30  0   6 0
N2068_DN  5 46 42  0   3 0
N2070_DN  5 38 36 -69  5 0
N2071_DN  5 47 12  0  18 0
N2073_GL  5 45 54 -21 59 0
N2077_DN  5 39 36 -69 40 0
N2082_GL  5 41 48 -64 18 0
N2087_GL  5 44 18 -55 32 0
N2090_GL  5 47 0 -34 14 0
N2099_OC  5 52 24  32 33 0
N2100_OC  5 42 0 -69 14 0
N2101_GL  5 46 24 -52  5 0
N2104_GL  5 47 6 -51 33 0
N2106_GL  5 50 42 -21 35 0
N2107_OC  5 43 12 -70 37 0
N2112_OC  5 53 54  0  24 0
N2115_GL  5 51 18 -50 35 0
N2121_GC  5 48 0 -71 28 0
N2124_GL  5 57 54 -20  4 0
N2126_OC  6  3 0  49 54 0
N2128_GL  6  4 42  57 39 0
N2129_OC  6  1 0  23 18 0
N2134_OC  5 50 6 -71  7 0
N2136_OC  5 52 48 -69 30 0
N2139_GL  6  1 6 -23 40 0
N2141_OC  6  3 6  10 26 0
N2144_GL  5 41 0 -82  7 0
N2146_GL  6 18 42  78 21 0
N2149_DN  6  3 30  -9 44 0
N2152_GL  6  0 54 -50 44 0
N2157_OC  5 57 18 -69 11 0
N2158_OC  6  7 30  24  6 0
N2164_OC  5 58 42 -68 31 0
N2168_OC  6  8 54  24 20 0
N2169_OC  6  8 24  13 57 0
N2170_DN  6  7 30  -6 24 0
N2174_DN  6  9 42  20 30 0
N2175_OC  6  9 48  20 19 0
N2178_GL  6  2 48 -63 46 0
N2179_GL  6  8 0 -21 45 0
