N0001_GL  0  7 18  27 43 0
N0002_GL  0  7 18  27 41 0
N0007_GL  0  8 24 -29 55 0
N0009_GL  0  8 54  23 49 0
N0010_GL  0  8 36 -33 52 0
N0012_GL  0  8 42   4 37 0
N0013_GL  0  8 48  33 26 0
N0014_GL  0  8 48  15 49 0
N0016_GL  0  9  6  27 44 0
N0020_GL  0  9 30  33 19 0
N0021_GL  0 10 42  32 59 0
N0023_GL  0  9 54  25 55 0
N0024_GL  0  9 54 -24 58 0
N0026_GL  0 10 24  25 50 0
N0029_GL  0 10 48  33 21 0
N0034_GL  0 11  6 -12  6 0
N0036_GL  0 11 24   6 23 0
N0038_GL  0 11 54  -5 36 0
N0040_PN  0 13  0  72 32 0
N0045_GL  0 14  6 -23 11 0
N0047_GL  0 14 30  -7 11 0
N0048_GL  0 14  0  48 14 0
N0051_GL  0 14 36  48 15 0
N0053_GL  0 14 42 -60 20 0
N0055_GL  0 14 54 -39 11 0
N0057_GL  0 15 24  17 18 0
N0059_GL  0 15 30 -21 27 0
N0063_GL  0 17 42  11 27 0
N0068_GL  0 18 18  30  4 0
N0070_GL  0 18 24  30  5 0
N0071_GL  0 18 24  30  4 0
N0072_GL  0 18 30  30  2 0
N0073_GL  0 18 48 -15 21 0
N0080_GL  0 21 12  22 21 0
N0082_GL  0 21 24  22 26 0
N0083_GL  0 21 24  22 26 0
N0091_GL  0 21 48  22 25 0
N0095_GL  0 22 12  10 30 0
N0097_GL  0 22 24  29 44 0
N0098_GL  0 22 48 -45 16 0
N0099_GL  0 24  0  15 47 0
N0100_GL  0 24  0  16 29 0
N0101_GL  0 23 54 -32 34 0
N0103_OC  0 25 18  61 21 0
N0104_GC  0 24  6 -72  5 0
N0105_GL  0 25 18  12 53 0
N0108_GL  0 25 54  29 13 0
N0113_GL  0 27  0  -2 30 0
N0120_GL  0 27 30  -1 31 0
N0121_GC  0 26 48 -71 32 0
N0124_GL  0 27 54  -1 49 0
N0125_GL  0 28 48   2 50 0
N0126_GL  0 29  6   2 49 0
N0127_GL  0 29 12   2 52 0
N0128_GL  0 29 12   2 51 0
N0129_OC  0 29 54  60 14 0
N0131_GL  0 29 36 -33 16 0
N0132_GL  0 30 12   2  6 0
N0133_OC  0 31 12  63 22 0
N0134_GL  0 30 24 -33 15 0
N0136_OC  0 31 30  61 32 0
N0145_GL  0 31 42  -5  9 0
N0146_OC  0 33  6  63 18 0
N0147_GL  0 33 12  48 30 0
N0148_GL  0 34 18 -31 47 0
N0150_GL  0 34 18 -27 48 0
N0151_GL  0 34  0  -9 42 0
N0152_GC  0 32 48 -73  9 0
N0155_GL  0 34 42 -10 46 0
N0157_GL  0 34 48  -8 24 0
N0160_GL  0 36  6  23 57 0
N0163_GL  0 36  0 -10  7 0
N0165_GL  0 36 30 -10  6 0
N0167_GL  0 35 18 -23 22 0
N0169_GL  0 36 54  23 59 0
N0172_GL  0 37 18 -22 36 0
N0173_GL  0 37 12   1 56 0
N0175_GL  0 37 24 -19 56 0
N0176_OC  0 35 48 -73 11 0
N0177_GL  0 37 30 -22 34 0
N0178_GL  0 39  6 -14 10 0
N0180_GL  0 38  0   8 38 0
N0182_GL  0 38 12   2 44 0
N0185_GL  0 39  0  48 20 0
N0187_GL  0 39 36 -14 41 0
N0188_OC  0 44  0  85 20 0
N0189_OC  0 39 36  61  4 0
N0190_GL  0 38 54   7  2 0
N0191_GL  0 39  0  -9  0 0
N0192_GL  0 39 18  0  51 0
N0193_GL  0 39 18   3 20 0
N0194_GL  0 39 18   3  2 0
N0195_GL  0 39 36  -9 12 0
N0198_GL  0 39 24   2 48 0
N0200_GL  0 39 36   2 53 0
N0201_GL  0 39 42  0  51 0
N0205_GL  0 40 24  41 41 0
N0210_GL  0 40 36 -13 52 0
N0214_GL  0 41 30  25 30 0
N0215_GL  0 40 48 -56 13 0
N0216_GL  0 41 24 -21  3 0
N0217_GL  0 41 30 -10  2 0
N0220_OC  0 40 30 -73 24 0
N0221_GL  0 42 42  40 52 0
N0222_OC  0 40 36 -73 24 0
N0224_GL  0 42 42  41 16 0
N0225_OC  0 43 24  61 47 0
N0227_GL  0 42 36  -1 32 0
N0231_OC  0 41  0 -73 22 0
N0234_GL  0 43 24  14 20 0
N0237_GL  0 43 30  -0 -7 0
N0238_GL  0 43 24 -50 11 0
N0242_OC  0 43 36 -73 27 0
N0244_GL  0 45 48 -15 36 0
N0245_GL  0 46 6  -1 44 0
N0246_PN  0 47 0 -11 53 0
N0247_GL  0 47 6 -20 46 0
N0252_GL  0 48 0  27 38 0
N0253_GL  0 47 36 -25 17 0
N0254_GL  0 47 30 -31 25 0
N0255_GL  0 47 48 -11 28 0
N0256_DN  0 45 54 -73 30 0
N0257_GL  0 48 6   8 19 0
N0259_GL  0 48 6  -2 47 0
N0260_GL  0 48 36  27 42 0
N0262_GL  0 48 48  31 57 0
N0265_GC  0 47 36 -73 29 0
N0266_GL  0 49 48  32 16 0
N0268_GL  0 50 12  -5 12 0
N0269_GC  0 48 30 -73 32 0
N0270_GL  0 50 42  -8 39 0
N0271_GL  0 50 48  -1 53 0
N0273_GL  0 50 48  -6 53 0
N0274_GL  0 51 0  -7  3 0
N0275_GL  0 51 6  -7  4 0
N0277_GL  0 51 30  -8 35 0
N0278_GL  0 52 6  47 33 0
N0279_GL  0 52 18  -2 12 0
N0281_DN  0 52 48  56 37 0
N0288_GC  0 52 48 -26 35 0
N0289_GL  0 52 42 -31 12 0
N0290_OC  0 51 18 -73  9 0
N0295_GL  0 55 12  31 31 0
N0298_GL  0 55 0  -7 21 0
N0299_DN  0 54 0 -72 10 0
N0300_GL  0 54 54 -37 41 0
N0306_DN  0 54 54 -72 13 0
N0309_GL  0 56 42  -9 55 0
N0312_GL  0 56 18 -52 47 0
N0313_GL  0 57 48  30 21 0
N0314_GL  0 56 54 -31 58 0
N0315_GL  0 57 48  30 21 0
N0316_GL  0 57 48  30 21 0
N0319_GL  0 57 0 -43 50 0
N0322_GL  0 57 12 -43 44 0
N0323_GL  0 56 42 -52 59 0
N0326_GL  0 58 24  26 52 0
N0327_GL  0 57 54  -5  8 0
N0328_GL  0 57 0 -52 55 0
N0329_GL  0 58 0  -5  4 0
N0330_OC  0 56 12 -72 29 0
N0335_GL  0 59 18 -18 14 0
N0336_GL  0 58 48 -18 46 0
N0337_GL  0 59 48  -7 35 0
N0339_GC  0 57 42 -74 29 0
N0341_GL  1  0 48  -9 11 0
N0345_GL  1  1 24  -6 54 0
N0346_DN  0 59 6 -72 11 0
N0348_GL  1  0 54 -53 15 0
N0349_GL  1  1 54  -6 49 0
N0352_GL  1  2 6  -4 15 0
N0356_GL  1  3 18  -7  0 0
N0357_GL  1  3 24  -6 20 0
N0360_GL  1  2 54 -65 37 0
N0361_GC  1  2 12 -71 33 0
N0362_GC  1  3 12 -70 51 0
N0366_OC  1  6 24  62 14 0
N0369_GL  1  5 6 -17 45 0
N0371_OC  1  3 18 -72  5 0
N0375_GL  1  7 6  32 21 0
N0379_GL  1  7 18  32 31 0
N0380_GL  1  7 18  32 29 0
N0381_OC  1  8 18  61 35 0
N0383_GL  1  7 24  32 25 0
N0384_GL  1  7 24  32 18 0
N0385_GL  1  7 24  32 19 0
N0393_GL  1  8 36  39 40 0
N0403_GL  1  9 12  32 45 0
N0404_GL  1  9 24  35 43 0
N0406_GL  1  7 24 -69 53 0
N0407_GL  1 10 36  33  7 0
N0409_GL  1  9 30 -35 48 0
N0410_GL  1 11 0  33  9 0
N0416_GC  1  8 6 -72 21 0
N0418_GL  1 10 36 -30 13 0
N0419_GC  1  8 18 -72 53 0
N0420_GL  1 12 6  32  6 0
N0424_GL  1 11 30 -38  5 0
N0425_GL  1 13 0  38 48 0
N0428_GL  1 12 54  0  59 0
N0430_GL  1 13 6  -0 -15 0
N0432_GL  1 11 48 -61 32 0
N0433_OC  1 15 18  60  8 0
N0434_GL  1 12 12 -58 15 0
