N6000_GL 15 49 54 -29 24 0
N6004_GL 15 50 18  18 56 0
N6005_OC 15 55 48 -57 26 0
N6007_GL 15 53 24  11 57 0
N6010_GL 15 54 24  0  32 0
N6012_GL 15 54 12  14 35 0
N6015_GL 15 51 24  62 19 0
N6018_GL 15 57 30  15 51 0
N6020_GL 15 57 12  22 24 0
N6021_GL 15 57 30  15 56 0
N6023_GL 15 57 48  16 18 0
N6025_OC 16  3 42 -60 30 0
N6027_GL 15 59 12  20 45 0
N6028_GL 16  1 24  19 21 0
N6031_OC 16  7 36 -54  4 0
N6032_GL 16  3 0  20 58 0
N6035_GL 16  3 24  20 54 0
N6040_GL 16  4 24  17 45 0
N6041_GL 16  4 36  17 43 0
N6045_GL 16  5 6  17 45 0
N6047_GL 16  5 6  17 43 0
N6048_GL 15 57 36  70 42 0
N6051_GL 16  4 54  23 56 0
N6052_GL 16  5 12  20 32 0
N6055_GL 16  5 30  18 10 0
N6058_PN 16  4 24  40 41 0
N6060_GL 16  5 54  21 30 0
N6061_GL 16  6 18  18 15 0
N6067_OC 16 13 12 -54 13 0
N6068_GL 15 55 24  79  0 0
N6070_GL 16 10 0  0  43 0
N6072_PN 16 13 0 -36 14 0
N6086_GL 16 12 36  29 29 0
N6087_OC 16 18 54 -57 54 0
N6090_GL 16 11 42  52 27 0
N6093_GC 16 17 0 -22 59 0
N6101_GC 16 25 48 -72 12 0
N6106_GL 16 18 48   7 25 0
N6109_GL 16 17 42  35  0 0
N6115_OC 16 24 36 -51 58 0
N6118_GL 16 21 48  -2 17 0
N6121_GC 16 23 36 -26 32 0
N6124_OC 16 25 36 -40 40 0
N6127_GL 16 19 12  57 58 0
N6128_GL 16 19 6  57 59 0
N6134_OC 16 27 42 -49  9 0
N6137_GL 16 23 6  37 55 0
N6139_GC 16 27 42 -38 51 0
N6140_GL 16 20 54  65 23 0
N6143_GL 16 21 42  55  5 0
N6144_GC 16 27 18 -26  2 0
N6152_OC 16 32 42 -52 37 0
N6153_PN 16 31 30 -40 15 0
N6154_GL 16 25 36  49 50 0
N6155_GL 16 26 6  48 22 0
N6160_GL 16 27 42  40 55 0
N6166_GL 16 28 36  39 33 0
N6167_OC 16 34 24 -49 36 0
N6169_OC 16 34 6 -44  3 0
N6171_GC 16 32 30 -13  3 0
N6173_GL 16 29 48  40 49 0
N6178_OC 16 35 42 -45 38 0
N6181_GL 16 32 18  19 50 0
N6186_GL 16 34 24  21 33 0
N6188_DN 16 40 30 -48 47 0
N6189_GL 16 31 36  59 39 0
N6190_GL 16 32 0  58 27 0
N6192_OC 16 40 18 -43 22 0
N6193_OC 16 41 18 -48 46 0
N6195_GL 16 36 30  39  2 0
N6200_OC 16 44 12 -47 29 0
N6204_OC 16 46 30 -47  1 0
N6205_GC 16 41 42  36 28 0
N6207_GL 16 43 6  36 50 0
N6208_OC 16 49 30 -53 49 0
N6210_PN 16 44 30  23 49 0
N6211_GL 16 41 30  57 47 0
N6215_GL 16 51 6 -58 59 0
N6216_OC 16 49 24 -44 44 0
N6217_GL 16 32 36  78 12 0
N6218_GC 16 47 12  -1 57 0
N6221_GL 16 52 48 -59 13 0
N6222_OC 16 50 42 -44 45 0
N6223_GL 16 43 6  61 34 0
N6229_GC 16 47 0  47 32 0
N6231_DN 16 54 0 -41 48 0
N6232_GL 16 43 18  70 38 0
N6235_GC 16 53 24 -22 11 0
N6236_GL 16 44 30  70 48 0
N6239_GL 16 50 6  42 44 0
N6240_GL 16 53 0   2 24 0
N6242_OC 16 55 36 -39 30 0
N6246_GL 16 49 54  55 33 0
N6247_GL 16 48 12  62 58 0
N6248_GL 16 46 24  70 22 0
N6249_OC 16 57 36 -44 47 0
N6250_OC 16 58 0 -45 48 0
N6253_OC 16 59 6 -52 43 0
N6254_GC 16 57 6  -4  6 0
N6255_GL 16 54 48  36 30 0
N6259_OC 17  0 42 -44 40 0
N6266_GC 17  1 12 -30  7 0
N6268_OC 17  2 24 -39 44 0
N6273_GC 17  2 36 -26 16 0
N6281_DN 17  4 48 -37 54 0
N6283_GL 16 59 24  49 56 0
N6284_GC 17  4 30 -24 46 0
N6285_GL 16 58 24  58 59 0
N6286_GL 16 58 36  58 58 0
N6287_GC 17  5 12 -22 42 0
N6293_GC 17 10 12 -26 35 0
N6296_GL 17  8 42   3 54 0
N6300_GL 17 17 0 -62 49 0
N6302_PN 17 13 42 -37  6 0
N6304_GC 17 14 30 -29 28 0
N6306_GL 17  7 36  60 44 0
N6307_GL 17  7 42  60 45 0
N6308_GL 17 12 0  23 23 0
N6309_PN 17 14 6 -12 55 0
N6310_GL 17  8 0  61  0 0
N6314_GL 17 12 36  23 16 0
N6315_GL 17 12 48  23 13 0
N6316_GC 17 16 36 -28  8 0
N6318_OC 17 17 48 -39 27 0
N6322_OC 17 18 30 -42 57 0
N6324_GL 17  5 24  75 25 0
N6325_GC 17 18 0 -23 46 0
N6326_PN 17 20 48 -51 45 0
N6333_GC 17 19 12 -18 31 0
N6334_DN 17 20 30 -35 43 0
N6339_GL 17 17 6  40 51 0
N6340_GL 17 10 24  72 18 0
N6341_GC 17 17 6  43  8 0
N6342_GC 17 21 12 -19 35 0
N6352_GC 17 25 30 -48 25 0
N6355_GC 17 24 0 -26 21 0
N6356_GC 17 23 36 -17 49 0
N6357_DN 17 24 36 -34 10 0
N6359_GL 17 17 54  61 47 0
N6361_GL 17 18 36  60 37 0
N6362_GC 17 31 54 -67  3 0
N6366_GC 17 27 42  -5  5 0
N6368_GL 17 27 6  11 33 0
N6369_PN 17 29 18 -23 46 0
N6372_GL 17 27 30  26 28 0
N6374_OC 17 32 18 -32 36 0
N6379_GL 17 30 36  16 17 0
N6380_GC 17 35 24 -39  4 0
N6381_GL 17 27 18  60  1 0
N6383_DN 17 34 48 -32 34 0
N6384_GL 17 32 24   7  4 0
N6388_GC 17 36 18 -44 44 0
N6389_GL 17 32 42  16 24 0
N6392_GL 17 43 30 -69 47 0
N6395_GL 17 26 24  71  6 0
N6396_OC 17 38 6 -35  0 0
N6397_GC 17 40 42 -53 40 0
N6400_OC 17 40 48 -36 57 0
N6401_GC 17 38 36 -23 55 0
N6402_GC 17 37 36  -3 15 0
N6404_OC 17 39 36 -33 15 0
N6405_OC 17 40 6 -32 13 0
N6407_GL 17 45 0 -60 44 0
N6411_GL 17 35 36  60 48 0
N6412_GL 17 29 36  75 42 0
N6416_OC 17 44 24 -32 21 0
N6425_OC 17 46 54 -31 32 0
