N7000_DN 20 58 48  44 20 0
N7006_GC 21  1 30  16 11 0
N7007_GL 21  5 30 -52 33 0
N7008_PN 21  0 36  54 33 0
N7009_PN 21  4 12 -11 22 0
N7012_GL 21  6 48 -44 49 0
N7013_GL 21  3 36  29 54 0
N7014_GL 21  7 54 -47 11 0
N7015_GL 21  5 42  11 25 0
N7020_GL 21 11 24 -64  3 0
N7023_DN 21  0 30  68 10 0
N7026_PN 21  6 18  47 51 0
N7027_PN 21  7 6  42 14 0
N7029_GL 21 11 54 -49 17 0
N7031_OC 21  7 18  50 50 0
N7032_GL 21 15 24 -68 17 0
N7035_GL 21 10 48 -23  8 0
N7038_GL 21 15 12 -47 13 0
N7039_OC 21 11 12  45 39 0
N7041_GL 21 16 30 -48 22 0
N7042_GL 21 13 48  13 33 0
N7044_OC 21 12 54  42 29 0
N7046_GL 21 14 54   2 50 0
N7048_PN 21 14 12  46 16 0
N7049_GL 21 19 0 -48 34 0
N7052_GL 21 18 36  26 27 0
N7059_GL 21 27 24 -60  1 0
N7061_GL 21 27 24 -49  4 0
N7062_OC 21 23 12  46 23 0
N7063_OC 21 24 24  36 30 0
N7064_GL 21 29 0 -52 46 0
N7065_GL 21 26 42  -7  0 0
N7067_OC 21 24 12  48  1 0
N7070_GL 21 30 30 -43  6 0
N7072_GL 21 30 36 -43  9 0
N7076_DN 21 26 18  62 53 0
N7078_GC 21 30 0  12 10 0
N7079_GL 21 32 30 -44  5 0
N7080_GL 21 30 0  26 43 0
N7081_GL 21 31 24   2 30 0
N7082_OC 21 29 24  47  5 0
N7083_GL 21 35 42 -63 54 0
N7086_OC 21 30 30  51 35 0
N7088_?? 21 33 24 -0  -23 0
N7089_GC 21 33 30 -0  -49 0
N7090_GL 21 36 30 -54 33 0
N7092_OC 21 32 12  48 26 0
N7094_PN 21 36 54  12 47 0
N7095_GL 21 40 12 -42 32 0
N7096_GL 21 41 18 -63 54 0
N7097_GL 21 40 18 -42 32 0
N7098_GL 21 46 48 -75  7 0
N7099_GC 21 40 24 -23 11 0
N7102_GL 21 39 42   6 17 0
N7106_GL 21 42 36 -52 42 0
N7107_GL 21 42 24 -44 48 0
N7119_GL 21 46 18 -46 31 0
N7123_GL 21 50 48 -70 20 0
N7124_GL 21 48 6 -50 34 0
N7125_GL 21 49 18 -60 43 0
N7126_GL 21 49 18 -60 37 0
N7127_OC 21 43 54  54 37 0
N7128_OC 21 44 0  53 43 0
N7129_DN 21 41 18  66  6 0
N7135_GL 21 49 48 -34 53 0
N7137_GL 21 48 12  22 10 0
N7139_PN 21 45 54  63 39 0
N7142_OC 21 45 54  65 48 0
N7144_GL 21 52 42 -48 15 0
N7145_GL 21 53 18 -47 53 0
N7154_GL 21 55 24 -34 49 0
N7155_GL 21 56 12 -49 32 0
N7156_GL 21 54 36   2 57 0
N7160_OC 21 53 42  62 36 0
N7162_GL 21 59 48 -43 19 0
N7163_GL 21 59 18 -31 53 0
N7166_GL 22  0 42 -43 25 0
N7167_GL 22  0 30 -24 38 0
N7168_GL 22  2 6 -51 45 0
N7169_GL 22  2 48 -47 42 0
N7171_GL 22  1 0 -13 16 0
N7172_GL 22  2 0 -31 52 0
N7173_GL 22  2 0 -31 58 0
N7174_GL 22  2 6 -31 59 0
N7176_GL 22  2 6 -31 59 0
N7177_GL 22  0 42  17 44 0
N7179_GL 22  4 48 -64  3 0
N7180_GL 22  2 18 -20 33 0
N7184_GL 22  2 42 -20 49 0
N7187_GL 22  2 42 -32 48 0
N7192_GL 22  6 48 -64 19 0
N7196_GL 22  6 0 -50  7 0
N7199_GL 22  8 30 -64 42 0
N7200_GL 22  7 12 -50  0 0
N7201_GL 22  6 30 -31 16 0
N7202_GL 22  6 42 -31 12 0
N7203_GL 22  6 42 -31 10 0
N7205_GL 22  8 30 -57 25 0
N7209_OC 22  5 12  46 30 0
N7213_GL 22  9 18 -47 10 0
N7214_GL 22  9 6 -27 49 0
N7216_GL 22 12 36 -68 40 0
N7217_GL 22  7 54  31 22 0
N7218_GL 22 10 12 -16 40 0
N7219_GL 22 13 6 -64 51 0
N7221_GL 22 11 18 -30 37 0
N7223_GL 22 10 12  41  0 0
N7225_GL 22 13 12 -26  9 0
N7226_OC 22 10 30  55 25 0
N7229_GL 22 14 0 -29 25 0
N7232_GL 22 15 42 -45 51 0
N7233_GL 22 15 48 -45 51 0
N7235_OC 22 12 36  57 17 0
N7236_GL 22 14 42  13 51 0
N7237_GL 22 14 48  13 50 0
N7240_GL 22 15 24  37 17 0
N7241_GL 22 15 48  19 14 0
N7242_GL 22 15 42  37 18 0
N7243_OC 22 15 18  49 53 0
N7245_OC 22 15 18  54 20 0
N7247_GL 22 17 48 -23 43 0
N7248_GL 22 16 54  40 30 0
N7249_GL 22 20 30 -55  8 0
N7250_GL 22 18 18  40 35 0
N7251_GL 22 20 24 -15 46 0
N7252_GL 22 20 42 -24 41 0
N7261_OC 22 20 24  58  5 0
N7265_GL 22 22 24  36 14 0
N7268_GL 22 25 42 -31 12 0
N7274_GL 22 24 12  36  8 0
N7280_GL 22 26 30  16  9 0
N7284_GL 22 28 36 -24 51 0
N7285_GL 22 28 42 -24 51 0
N7286_GL 22 28 0  29  7 0
N7290_GL 22 28 24  17  9 0
N7292_GL 22 28 24  30 18 0
N7293_PN 22 29 36 -20 48 0
N7296_OC 22 28 12  52 17 0
N7298_GL 22 30 48 -14 11 0
N7300_GL 22 31 0 -14  0 0
N7302_GL 22 32 24 -14  7 0
N7303_GL 22 31 36  30 58 0
N7306_GL 22 33 30 -27 14 0
N7307_GL 22 33 48 -40 57 0
N7309_GL 22 34 18 -10 21 0
N7311_GL 22 34 12   5 35 0
N7314_GL 22 35 48 -26  3 0
N7316_GL 22 35 54  20 19 0
N7317_GL 22 35 54  33 57 0
N7318_GL 22 36 0  33 58 0
N7319_GL 22 36 6  33 59 0
N7320_GL 22 36 6  33 57 0
N7329_GL 22 40 30 -66 28 0
N7330_GL 22 36 54  38 33 0
N7331_GL 22 37 6  34 25 0
N7332_GL 22 37 24  23 48 0
N7335_GL 22 37 18  34 27 0
N7337_GL 22 37 24  34 22 0
N7339_GL 22 37 48  23 47 0
N7341_GL 22 39 12 -22 41 0
N7343_GL 22 38 36  34  4 0
N7348_GL 22 40 36  11 54 0
N7351_GL 22 41 18  -4 27 0
N7354_PN 22 40 24  61 17 0
N7361_GL 22 42 18 -30  3 0
N7363_GL 22 43 18  34  0 0
N7368_GL 22 45 36 -39 20 0
N7371_GL 22 46 6 -11  0 0
N7377_GL 22 47 48 -22 19 0
N7378_GL 22 47 54 -11 49 0
N7380_DN 22 47 0  58  6 0
N7383_GL 22 49 36  11 36 0
N7385_GL 22 49 54  11 36 0
N7386_GL 22 50 0  11 42 0
